radius_um,confinement,flux_circular,flux_euler,loss_circular_dB,loss_euler_dB,improvement_percent
1.0,0.22448979591836737,0.12769522724247348,0.26426619183190836,8.938253346942439,5.779583935841461,35.33877692313882
1.0,0.23367346938775513,0.12890493867087113,0.2780752144054703,8.897304434191362,5.558377192503456,37.52740244401188
1.0,0.24285714285714288,0.13012048935130366,0.29213553887220517,8.856543121118927,5.344156070208194,39.65866820582906
1.0,0.25204081632653064,0.13134185483119643,0.3071181174608682,8.815968548272778,5.126945629734291,41.844783115307735
1.0,0.2612244897959184,0.13256901028090037,0.3227296524073437,8.77557986013798,4.911611297765828,44.03092016658371
1.0,0.27040816326530615,0.13380193049742933,0.3389940775468234,8.735376205118982,4.698078891455959,46.217784086930834
1.0,0.2795918367346939,0.13504058990823373,0.3555316916397647,8.695356735521646,4.491216807546833,48.34925185760767
1.0,0.28877551020408165,0.13628496257500877,0.373156972570635,8.655520607535392,4.281084390210473,50.539261769148666
1.0,0.2979591836734694,0.13753502219753813,0.39151103751209976,8.615866981215396,4.072559897668848,52.73186196411829
1.0,0.30714285714285716,0.13879074211756978,0.4101549626201753,8.57639502046488,3.8705202938786236,54.87007904086927
1.0,0.3163265306122449,0.1400520953227246,0.4300268577015767,8.53710389301749,3.6650441933358455,57.06923285385468
1.0,0.32551020408163267,0.14131905445043622,0.4507112481032266,8.497992770419735,3.4610160339295204,59.27254673625036
1.0,0.3346938775510204,0.14259159179192044,0.47223823366961465,8.459060828013534,3.258388541917706,61.480492832880095
1.0,0.3438775510204082,0.14386967929617428,0.49407778854519196,8.420307244918815,3.0620466954527608,63.634976653606856
1.0,0.35306122448979593,0.14515328857400298,0.5173580016390573,8.381731204016218,2.862088295752554,65.8532560149251
1.0,0.3622448979591837,0.14644239090207384,0.5415762757383116,8.343331891929854,2.6634036858732952,68.07745729916977
1.0,0.37142857142857144,0.14773695722699653,0.5661243209362724,8.305108499010164,2.4708818724306743,70.24865030089416
1.0,0.3806122448979592,0.1490369581694278,0.5922932373266955,8.267060219316846,2.2746322600917632,72.48559705931682
1.0,0.38979591836734695,0.15034236402820095,0.6195055290317631,8.229186250601861,2.0795481323098537,74.72960182232161
1.0,0.3989795918367347,0.1516531447844776,0.6477990658317383,8.191485794292516,1.8855968260619655,76.98101573495043
1.0,0.40816326530612246,0.1529692701059223,0.676445577029237,8.153958055474629,1.6976713852926815,79.17978761059665
1.0,0.4173469387755102,0.15429070935089698,0.706985771938663,8.116602242875764,1.5058932627481798,81.44675299236258
1.0,0.42653061224489797,0.15561743157267727,0.7387272597810951,8.079417568848548,1.3151587477883258,83.72210946418805
1.0,0.4357142857142857,0.15694940552368544,0.770839046716836,8.042403249354074,1.1303629434850662,85.94496062385517
1.0,0.4448979591836735,0.1582865996597439,0.8050752993652511,8.005558503945348,0.9416349780673475,88.23773534846713
1.0,0.45408163265306123,0.15962898214434407,0.8406451984179413,7.968882555750857,0.7538726327682015,90.53979491485717
1.0,0.463265306122449,0.16097652085293218,0.8775963234603527,7.932374631458171,0.5670520483196184,92.85142123682856
1.0,0.47244897959183674,0.16232918337721014,0.9149407025568792,7.896033961297647,0.3860705171151202,95.11057679073517
1.0,0.4816326530612245,0.16368693702945059,0.9547583504259779,7.859859779026195,0.20106534548711494,97.44187108752688
1.0,0.4908163265306123,0.9773470807289467,0.9927293374684467,0.09951179907394893,0.0316914351547503,68.15308792558373
1.0,0.5,0.9785359297537428,0.9931137487615465,0.09423223345470444,0.030010056534078403,68.15308792558372
1.1919191919191918,0.05,0.10699374698661171,0.09526430671414529,9.70641602955569,10.210697887712096,-5.195345600486163
1.1919191919191918,0.05918367346938776,0.10830694421638794,0.10313454424511209,9.653436972234829,9.865958462365693,-2.2015111378684904
1.1919191919191918,0.06836734693877551,0.10962895938904048,0.11139038046575471,9.60074708246109,9.531523126724062,0.7210267611724555
1.1919191919191918,0.07755102040816328,0.11095976334643234,0.12006092471234564,9.54834478191514,9.205983160199375,3.585559901064831
1.1919191919191918,0.08673469387755103,0.11229932605106271,0.12902440239049415,9.496228500892352,8.89328143799276,6.349331872573762
1.1919191919191918,0.09591836734693879,0.11364761659312393,0.13859568937846278,9.444396678255774,8.582502769988132,9.125981654836849
1.1919191919191918,0.10510204081632654,0.11500460319771438,0.1486623496065562,9.392847761389373,8.277990074600297,11.869219166649927
1.1919191919191918,0.1142857142857143,0.11637025323220358,0.1592513421409204,9.341580206151527,7.979168988234475,14.584376388695883
1.1919191919191918,0.12346938775510205,0.11774453321374687,0.17039008802557284,9.290592476828763,7.68555672720748,17.275924583112744
1.1919191919191918,0.1326530612244898,0.11912740881694495,0.18189785699628425,9.239883046089764,7.401724174850093,19.89374607958445
1.1919191919191918,0.14183673469387756,0.1205188448816459,0.19420719078232096,9.18945039493961,7.1173469379327265,22.54872019493067
1.1919191919191918,0.1510204081632653,0.12191880542088532,0.2071522256583599,9.139293012674285,6.837103962495798,25.190012476740087
1.1919191919191918,0.1602040816326531,0.12332725362896152,0.22076368527851883,9.089409396835412,6.560723647301382,27.820132630558188
1.1919191919191918,0.16938775510204085,0.12474415188964169,0.23480483779113537,9.039798053165265,6.292929593650094,30.38639185698801
1.1919191919191918,0.1785714285714286,0.12616946178449642,0.2498287424119682,8.99045749556199,6.023575981763316,33.00033969643072
1.1919191919191918,0.18775510204081636,0.12760314410135792,0.2656172038652415,8.9413862460351,5.757437994027668,35.609112104057665
1.1919191919191918,0.1969387755102041,0.12904515884289877,0.2822057087295252,8.892582834661196,5.494342051647512,38.21432812262531
1.1919191919191918,0.20612244897959187,0.13049546523532818,0.29928965579138883,8.844045799539945,5.23908293217789,40.76146764809359
1.1919191919191918,0.21530612244897962,0.13195402173720108,0.3175695889835309,8.795773686750278,4.981610930490981,43.363584513376594
1.1919191919191918,0.22448979591836737,0.13342078604833793,0.3367635296686356,8.747765050306844,4.726749472236975,45.96620456706053
1.1919191919191918,0.23367346938775513,0.13489571511884962,0.35691283974938387,8.700018452116694,4.474378282505479,48.57047364747976
1.1919191919191918,0.24285714285714288,0.13637876515826644,0.3776304235170205,8.652532461936204,4.229330243493145,51.12031925799057
1.1919191919191918,0.25204081632653064,0.13786989164476535,0.39979612785236746,8.605305657328229,3.9816141647226293,53.73070610999263
1.1919191919191918,0.2612244897959184,0.13936904933449276,0.4230502425134957,8.558336623619503,3.7360805165423665,56.34571668714874
1.1919191919191918,0.27040816326530615,0.14087619227098058,0.4474411086945471,8.511623953858251,3.492641175593733,58.9662184968763
1.1919191919191918,0.2795918367346939,0.14239127379464947,0.4724815575075546,8.46516624877205,3.2561513875052235,61.53470242858422
1.1919191919191918,0.28877551020408165,0.1439142465523977,0.4992684598242317,8.418962116725915,3.0166586866739573,64.16828292075604
1.1919191919191918,0.2979591836734694,0.14544506250727166,0.5273476423160322,8.37301017368061,2.7790299130784453,66.80966754568222
1.1919191919191918,0.30714285714285716,0.14698367294821435,0.5567756312149664,8.32730904315119,2.5431978104919897,69.45954812877221
1.1919191919191918,0.3163265306122449,0.14853002849988822,0.5876112214262992,8.281857356165771,2.3090991921774506,72.11858291113471
1.1919191919191918,0.32551020408163267,0.1500840791325695,0.6192120324289587,8.236653751224516,2.0816061310241083,74.72752656727081
1.1919191919191918,0.3346938775510204,0.15164577417210973,0.6530104600685768,8.19169687425886,1.850798620424152,77.40640738013633
1.1919191919191918,0.3438775510204082,0.15321506230996196,0.6884055853324058,8.146985378590943,1.6215561471112014,80.09624331261956
1.1919191919191918,0.35306122448979593,0.15479189161326776,0.7254661230040491,8.102517924893274,1.3938286294494355,82.79758659752925
1.1919191919191918,0.3622448979591837,0.15637620953500153,0.7633968324166298,8.058293181148606,1.172496464131614,85.44981626041447
1.1919191919191918,0.37142857142857144,0.1579679629241689,0.803959492610371,8.014309822610047,0.9476583256867985,88.17542188083051
1.1919191919191918,0.3806122448979592,0.15956709803605645,0.8464084630231214,7.970566531761362,0.7242000288702406,90.91407083819668
1.1919191919191918,0.38979591836734695,0.16117356054252827,0.8908239921259192,7.927061998277518,0.5020809484008634,93.66624168563384
1.1919191919191918,0.3989795918367347,0.16278729554236715,0.9362272556271979,7.883794918985432,0.2861871976039131,96.36993097176173
1.1919191919191918,0.40816326530612246,0.16440824757165665,0.9847745583474293,7.84076399782493,0.06663179930566648,99.15018741382663
1.1919191919191918,0.4173469387755102,0.9784561783578107,0.9930879713145867,0.09458620106707247,0.030122784288361137,68.15308792558375
1.1919191919191918,0.42653061224489797,0.9797739235886203,0.9935137127478408,0.08874123353124107,0.02826134261644676,68.1530879255837
1.1919191919191918,0.4357142857142857,0.9809868591887067,0.9939052471598135,0.08336810173625607,0.026550166058055373,68.15308792558373
1.1919191919191918,0.4448979591836735,0.9821051446848814,0.9942659363976413,0.07842013932026395,0.024974392817959205,68.15308792558372
1.1919191919191918,0.45408163265306123,0.983137787797308,0.9945987542485576,0.07385611072752123,0.023520890644977196,68.15308792558375
1.1919191919191918,0.463265306122449,0.9840927928685668,0.9949063376004668,0.06963948793510469,0.022178026491766544,68.15308792558369
1.1919191919191918,0.47244897959183674,0.9849772880051587,0.9951910300546838,0.06573783520410807,0.02093547057707696,68.15308792558373
1.1919191919191918,0.4816326530612245,0.9857976342740286,0.995454919217731,0.0621222840382245,0.019784029176272505,68.1530879255837
1.1919191919191918,0.4908163265306123,0.9865595197296514,0.9956998686820213,0.058767083738876416,0.018715501487018567,68.1530879255837
1.1919191919191918,0.5,0.987268040582944,0.9959275455295946,0.0556492155288919,0.017722556739588585,68.15308792558376
1.3838383838383839,0.05,0.1081444811428978,0.10304552097129711,9.659956386876003,9.869708807379972,-2.1713599120275386
1.3838383838383839,0.05918367346938776,0.10967892473768234,0.11267956654610876,9.598768159025356,9.481548323198744,1.2211966565355008
1.3838383838383839,0.06836734693877551,0.11122521372791355,0.12287743318152683,9.53796751048434,9.105278693075345,4.536488690419354
1.3838383838383839,0.07755102040816328,0.11278330094333339,0.1336821437841777,9.477551986242792,8.739265985262936,7.789838579113266
1.3838383838383839,0.08673469387755103,0.11435313763130261,0.14513575271306478,9.41751914684111,8.382255903647755,10.99295076602643
1.3838383838383839,0.09591836734693879,0.11593467347210681,0.1572803369862117,9.357866568271746,8.03325568998871,14.155051994160575
1.3838383838383839,0.10510204081632654,0.1175278565946326,0.1699626990634265,9.298591841881336,7.696463807888952,17.22979200760611
1.3838383838383839,0.1142857142857143,0.11913263359240475,0.18360311089163087,9.239692574273441,7.361199645747368,20.330686474964107
1.3838383838383839,0.12346938775510205,0.12074894953997348,0.19806530019658558,9.181166387211904,7.031916034778487,23.409338876888526
1.3838383838383839,0.1326530612244898,0.12237674800964198,0.2133960689283141,9.12301091752483,6.708135851855228,26.470154288983178
1.3838383838383839,0.14183673469387756,0.12401597108852477,0.2296440651093279,9.065223817009153,6.389447739498482,29.516933409742087
1.3838383838383839,0.1510204081632653,0.12566655939592591,0.24657750205404078,9.00780275233583,6.08046551339297,32.49779462792707
1.3838383838383839,0.1602040816326531,0.12732845210102697,0.2647935344148127,8.950745404955626,5.770926234704441,35.52574703432702
1.3838383838383839,0.16938775510204085,0.1290015869408755,0.28408429765366044,8.894049471005484,5.465527706094545,38.5484899323743
1.3838383838383839,0.1785714285714286,0.1306859002386626,0.3045074071234999,8.837712661215516,5.164021387166975,41.568349355491165
1.3838383838383839,0.18775510204081636,0.13238132692228055,0.3261231029580883,8.781732700816555,4.866184341538322,44.58742360621102
1.3838383838383839,0.1969387755102041,0.1340878005431494,0.3485964677951084,8.726107329448308,4.576770177563331,47.550837907781165
1.3838383838383839,0.20612244897959187,0.13580525329530294,0.37276189728518005,8.670834301068087,4.285684864588789,50.57355825539336
1.3838383838383839,0.21530612244897962,0.13753361603472383,0.3983162493421301,8.61591138386012,3.997719761523735,53.60073260488123
1.3838383838383839,0.22448979591836737,0.13927281829891774,0.4253316354542242,8.56133636014543,3.712723139889072,56.633836311204064
1.3838383838383839,0.23367346938775513,0.14102278832671616,0.4538835294101736,8.507107026292296,3.4305557671090683,59.67423759326762
1.3838383838383839,0.24285714285714288,0.1427834530782982,0.4835002387505997,8.45322119262727,3.1560330712794453,62.66472863584743
1.3838383838383839,0.25204081632653064,0.14455473825542145,0.5153297613393385,8.39967668334676,2.879147754271191,65.72311217669362
1.3838383838383839,0.2612244897959184,0.14633656832185132,0.5489419936705402,8.346471336429182,2.604735447297892,68.79237533675807
1.3838383838383839,0.27040816326530615,0.14812886652397939,0.5844274121857079,8.293603003547663,2.3326942196123794,71.87357269675738
1.3838383838383839,0.2795918367346939,0.1499315549116214,0.6218807098104112,8.241069549983282,2.06292914408257,74.96770132116218
1.3838383838383839,0.28877551020408165,0.15174455435898382,0.661400987807495,8.18886885453889,1.7953516079966108,78.07570691522932
1.3838383838383839,0.2979591836734694,0.15356778458579026,0.7022934897140566,8.136998809453456,1.5348135749054188,81.13784196303074
1.3838383838383839,0.30714285714285716,0.15540116417855795,0.7462139205251487,8.08545732031695,1.2713665351166399,84.27588589303441
1.3838383838383839,0.3163265306122449,0.1572446106120144,0.7925244172481637,8.034242305985789,1.009873485262575,87.43038301807024
1.3838383838383839,0.32551020408163267,0.15909804027064436,0.8413436601912612,7.9833516984987964,0.7502657347812557,90.60212097479888
1.3838383838383839,0.3346938775510204,0.16096136847035913,0.8927958156817473,7.932783442993704,0.49247853835020344,93.79185702106662
1.3838383838383839,0.3438775510204082,0.1628345094802768,0.9459364632853936,7.882535497624178,0.24138033335244027,96.93778311020364
1.3838383838383839,0.35306122448979593,0.9775606048758099,0.992798403424969,0.09856308564070215,0.031389299221826,68.15308792558376
1.3838383838383839,0.3622448979591837,0.9791637761559494,0.9933166328675072,0.09144661483826093,0.029122923022571075,68.1530879255837
1.3838383838383839,0.37142857142857144,0.9806185217804637,0.9937863831091294,0.08499908121164368,0.027069582657533856,68.1530879255837
1.3838383838383839,0.3806122448979592,0.9819415343092368,0.9942131833686472,0.07914369731151621,0.025204823695240738,68.1530879255837
1.3838383838383839,0.38979591836734695,0.9831473173499558,0.9946018244857624,0.07381401477593048,0.023507484384287222,68.15308792558372
1.3838383838383839,0.3989795918367347,0.9842485108940973,0.9949564712068784,0.06895233597388178,0.02195918981085825,68.1530879255837
1.3838383838383839,0.40816326530612246,0.9852561629831108,0.9952807554164421,0.06450839851158237,0.020543932954597704,68.1530879255837
1.3838383838383839,0.4173469387755102,0.9861799573742199,0.9955778538668604,0.06043828097955985,0.01924772620284906,68.15308792558376
1.3838383838383839,0.42653061224489797,0.9870284049973883,0.995850553240789,0.05670348894582036,0.01805831026770177,68.1530879255837
1.3838383838383839,0.4357142857142857,0.9878090055059499,0.996101304816872,0.05327018846962056,0.016964910083795904,68.15308792558372
1.3838383838383839,0.4448979591836735,0.9885283840381609,0.9963322705674905,0.0501085608812372,0.015958029325602953,68.15308792558373
1.3838383838383839,0.45408163265306123,0.9891924073599553,0.9965453621673621,0.047192257663907146,0.015029276804156473,68.15308792558376
1.3838383838383839,0.463265306122449,0.9898062827997336,0.9967422741141325,0.04449793829979429,0.014171219285263482,68.15308792558375
1.3838383838383839,0.47244897959183674,0.9903746427747192,0.996924511940591,0.04200487714097445,0.013377256290052708,68.15308792558375
1.3838383838383839,0.4816326530612245,0.9909016172145857,0.9970934163206514,0.03969462792074524,0.012641513252186428,68.15308792558373
1.3838383838383839,0.4908163265306123,0.9913908957877042,0.9972501837284331,0.037550736569290005,0.011958750058517452,68.15308792558376
1.3838383838383839,0.5,0.991845781509664,0.9973958841943971,0.03555849464809626,0.011324282525565244,68.1530879255837
1.5757575757575757,0.05,0.1093019947192205,0.11125185794518233,9.613719122712892,9.536927274157714,0.7987735815346799
1.5757575757575757,0.05918367346938776,0.11106036736002246,0.1228346260929471,9.544408943231428,9.106791918156727,4.585061554650213
1.5757575757575757,0.06836734693877551,0.11283404419670444,0.13520365814242855,9.47559845600417,8.690115577318235,8.28953318709086
1.5757575757575757,0.07755102040816328,0.11462295333618615,0.1484212451699766,9.407284058496098,8.285039292476952,11.929529915763528
1.5757575757575757,0.08673469387755103,0.11642702025171625,0.1625497859069014,9.339462174144696,7.890135981734686,15.518304645232298
1.5757575757575757,0.09591836734693879,0.11824616781295244,0.17765293456072007,9.272129252172698,7.504276142202408,19.066312190978536
1.5757575757575757,0.10510204081632654,0.12008031631682325,0.19379635739870749,9.205281767402196,7.126543902187329,22.58201234617399
1.5757575757575757,0.1142857142857143,0.12192938351914738,0.21080567705889072,9.138916220070076,6.761176976238608,26.017737624180075
1.5757575757575757,0.12346938775510205,0.12379328466698498,0.22921647259766703,9.073029135644793,6.397541750938085,29.488358790733333
1.5757575757575757,0.1326530612244898,0.1256719325316961,0.2488800811494769,9.007617064644466,6.040098602939035,32.94454504902468
1.5757575757575757,0.14183673469387756,0.12756523744268092,0.26987460967073307,8.942676582456272,5.68837972792847,36.39063567290442
1.5757575757575757,0.1510204081632653,0.12947310732177666,0.2922821033764961,8.87820428915717,5.3419777596237985,39.83042532432056
1.5757575757575757,0.1602040816326531,0.1313954477182862,0.3161888252502077,8.814196809335877,5.000534829741139,43.267266003810576
1.5757575757575757,0.16938775510204085,0.13333216184461208,0.34168553095509396,8.750650791916176,4.663734114833764,46.70414548890344
1.5757575757575757,0.1785714285714286,0.13528315061247287,0.36844666277422217,8.687562909981448,4.336253727693726,50.08664947091606
1.5757575757575757,0.18775510204081636,0.1372483126696738,0.3973821583107535,8.624929860600512,4.007916357695664,53.531026657918666
1.5757575757575757,0.1969387755102041,0.13922754443740956,0.42820749336557934,8.562748364654686,3.6834573709097915,56.98276751756052
1.5757575757575757,0.20612244897959187,0.14122074014807134,0.46103407545697467,8.501015166666125,3.3626697431529102,60.443903731186246
1.5757575757575757,0.21530612244897962,0.14322779188353543,0.4959792392265484,8.439727034627374,3.0453650189296795,63.91630906503439
1.5757575757575757,0.22448979591836737,0.1452485896139076,0.5331665634593461,8.378880759832159,2.7313709436775944,67.40172080295473
1.5757575757575757,0.23367346938775513,0.14728302123669812,0.572726201286261,8.318473156707398,2.4205294817050014,70.90175761698208
1.5757575757575757,0.24285714285714288,0.14933097261640343,0.6140957949549176,8.258501062646422,2.1176387645617747,74.35807359594646
1.5757575757575757,0.25204081632653064,0.1513923276244703,0.6587679252643827,8.198961337843398,1.812675543410772,77.8914002796412
1.5757575757575757,0.2612244897959184,0.1534669681796171,0.7062426238971378,8.139850865128945,1.5104607498489355,81.44363115644126
1.5757575757575757,0.27040816326530615,0.1555547742884893,0.7566797654097789,8.081166549806943,1.2108787947022017,85.01603961211356
1.5757575757575757,0.2795918367346939,0.1576556240866247,0.8102476763435853,8.0229053194925,0.9138220577875866,88.60983619528253
1.5757575757575757,0.28877551020408165,0.15976939387970465,0.8671235666865058,7.96506412395111,0.6191901035968066,92.22617553404386
1.5757575757575757,0.2979591836734694,0.16189595818506852,0.9274939819023613,7.907639934938954,0.32688899648307723,95.86616235472789
1.5757575757575757,0.30714285714285716,0.1640351897734673,0.9904295071165719,7.850629746044362,0.041764295244705436,99.46801343846651
1.5757575757575757,0.3163265306122449,0.9790534907207412,0.9932810013327729,0.09193579810516421,0.029278712787464512,68.15308792558372
1.5757575757575757,0.32551020408163267,0.9807106496241141,0.9938161160099142,0.0845910863198141,0.02693964888306478,68.1530879255837
1.5757575757575757,0.3346938775510204,0.9821982702947666,0.9942959602904571,0.07800835020236177,0.024843250699648864,68.15308792558376
1.5757575757575757,0.3438775510204082,0.9835373830544746,0.9947274786952959,0.0720912842819301,0.022958847918583762,68.15308792558372
1.5757575757575757,0.35306122448979593,0.9847459814360765,0.9951165962379024,0.0667578278964888,0.02126030675298492,68.15308792558375
1.5757575757575757,0.3622448979591837,0.9858395185053191,0.9954683885298184,0.06193776641026873,0.019725266009535607,68.15308792558375
1.5757575757575757,0.37142857142857144,0.9868313132478166,0.9957872202721834,0.057570783199418524,0.018334516706071634,68.15308792558372
1.5757575757575757,0.3806122448979592,0.9877328848044054,0.996076858578424,0.053604869306487814,0.01707149559564293,68.15308792558373
1.5757575757575757,0.38979591836734695,0.9885542285494393,0.9963405661490383,0.049995018548055103,0.015921869598587234,68.15308792558369
1.5757575757575757,0.3989795918367347,0.9893040450784153,0.9965811782330465,0.04670215170398842,0.014873193190029707,68.1530879255837
1.5757575757575757,0.40816326530612246,0.9899899308972329,0.9968011664768069,0.043692225519530226,0.013914624644560471,68.1530879255837
1.5757575757575757,0.4173469387755102,0.9906185378307866,0.9970026921169752,0.04093549155615038,0.013036690003117305,68.15308792558373
1.5757575757575757,0.42653061224489797,0.9911957067772302,0.9971876504742693,0.03840587712497842,0.012231085919400227,68.15308792558375
1.5757575757575757,0.4357142857142857,0.991726580338341,0.9973577083141375,0.03608046613751608,0.011490514326854278,68.15308792558373
1.5757575757575757,0.4448979591836735,0.992215697989338,0.9975143353337848,0.033939062091101695,0.0108085432630347,68.15308792558372
1.5757575757575757,0.45408163265306123,0.9926670767624725,0.9976588307930415,0.03196381885464097,0.01017948928626321,68.1530879255837
1.5757575757575757,0.463265306122449,0.9930842798688254,0.9977923461146859,0.03013892764675708,0.00959831778783466,68.15308792558375
1.5757575757575757,0.47244897959183674,0.9934704752420925,0.9979159041269584,0.0284503507653208,0.009060558193094731,68.15308792558373
1.5757575757575757,0.4816326530612245,0.993828485633595,0.9980304154986698,0.026885594357386557,0.008562231595681126,68.1530879255837
1.5757575757575757,0.4908163265306123,0.9941608316013836,0.9981366928189651,0.02543351390618246,0.008099788811136361,68.15308792558373
1.5757575757575757,0.5,0.9944697685041088,0.9982354626944366,0.02408414722961506,0.007670057192088461,68.15308792558376
1.7676767676767677,0.05,0.11046626818133501,0.12005469471994014,9.567703172654284,9.206208522575302,3.778280362126818
1.7676767676767677,0.05918367346938776,0.1124512384671979,0.1336454233628327,9.490357571557992,8.74045908903699,7.901688391261461
1.7676767676767677,0.06836734693877551,0.1144553971144301,0.14843580864441855,9.413637234634404,8.284613172463208,11.993494480723351
1.7676767676767677,0.07755102040816328,0.11647863948605612,0.1643731124444282,9.337537107229089,7.841692212972748,16.019694241410434
1.7676767676767677,0.08673469387755103,0.11852085681753077,0.18154753040752392,9.262052175549584,7.410096544221421,19.995089600305274
1.7676767676767677,0.09591836734693879,0.12058193627151871,0.20005250242887934,9.187177466335088,6.98856011721843,23.931369097561596
1.7676767676767677,0.10510204081632654,0.12266176099418231,0.21998565356973318,9.11290804652878,6.576056408989751,27.83800324316174
1.7676767676767677,0.1142857142857143,0.12476021017292047,0.24144951589587568,9.039239022952824,6.171736610193218,31.722829825368272
1.7676767676767677,0.12346938775510205,0.12687715909550298,0.2645521308492798,8.966165541985982,5.774887360697166,35.59245216190774
1.7676767676767677,0.1326530612244898,0.12901247921054423,0.2894075867607033,8.893682789243833,5.3849008812672166,39.4525191770972
1.7676767676767677,0.14183673469387756,0.1311660381892594,0.3161365232376252,8.821785989261588,5.001253272408767,43.30792791282179
1.7676767676767677,0.1510204081632653,0.1333376999884471,0.34447203266043314,8.750470405179456,4.628460322593956,47.10615420338612
1.7676767676767677,0.1602040816326531,0.13552732491464167,0.37530354744073346,8.679731338430571,4.25617330533216,50.96422758516231
1.7676767676767677,0.16938775510204085,0.13773476968937992,0.40841209383466204,8.609564128431412,3.8890140613485045,54.829141134964175
1.7676767676767677,0.1785714285714286,0.13995988751552407,0.4439492816282301,8.539964152274766,3.5266664242400254,58.703966886083045
1.7676767676767677,0.18775510204081636,0.14220252814458742,0.48207577756673564,8.470926824425135,3.168846895777414,62.59149722979148
1.7676767676767677,0.1969387755102041,0.14446253794500466,0.5229618549113391,8.402447596416632,2.8152998762541372,66.49428819461166
1.7676767676767677,0.20612244897959187,0.14673975997129324,0.5667879677312497,8.334521956553303,2.4657937790832607,70.41469454472495
1.7676767676767677,0.21530612244897962,0.14903403403404908,0.6137453526340985,8.267145429611881,2.1201178339526097,74.3548985317397
1.7676767676767677,0.22448979591836737,0.1513451967707233,0.6640366604140989,8.20031357654694,1.7780794325842637,78.31693366373689
1.7676767676767677,0.23367346938775513,0.15367308171712393,0.7178766199717281,8.13402199419843,1.4395019067387853,82.30270451978731
1.7676767676767677,0.24285714285714288,0.1560175193795909,0.7746104893647233,8.06826631500158,1.1091662632440809,86.25273113281136
1.7676767676767677,0.25204081632653064,0.15837833730778833,0.8361739869281171,8.003042206699144,0.7770334732052667,90.29077376906957
1.7676767676767677,0.2612244897959184,0.16075536016806358,0.9020051295863057,7.938345372055974,0.4479099267458535,94.3576412242965
1.7676767676767677,0.27040816326530615,0.16314840981731923,0.9723740182099198,7.874171548575902,0.1216665400271573,98.45486551471994
1.7676767676767677,0.2795918367346939,0.9787720863880108,0.9931900715070328,0.09318424792785537,0.029676305504790154,68.15308792558375
1.7676767676767677,0.28877551020408165,0.9806515395383083,0.9937970393216662,0.08485285524999887,0.02702301420409887,68.1530879255837
1.7676767676767677,0.2979591836734694,0.9823164631459165,0.9943340631210761,0.07748577328050947,0.02467682608682538,68.15308792558375
1.7676767676767677,0.30714285714285716,0.9837964641616624,0.994810919279669,0.07094742660849306,0.022594564571067816,68.1530879255837
1.7676767676767677,0.3163265306122449,0.9851164053684757,0.9952357919020546,0.06512448464591766,0.020740137364102143,68.1530879255837
1.7676767676767677,0.32551020408163267,0.9862972637373655,0.9956155668035414,0.05992171728269122,0.01908321661649898,68.15308792558372
1.7676767676767677,0.3346938775510204,0.987356816975427,0.995956065178881,0.05525870998798356,0.017598192783329813,68.1530879255837
1.7676767676767677,0.3438775510204082,0.9883101957186865,0.9962622305014227,0.051067242935690815,0.016263339956558008,68.15308792558373
